REVIVE,revive,réanimer,risuscita,wiederbeleben,resucitar,revivir,reviver,оживить,воскресити,复活,,蘇生させる,부활,ożyw,canlandır,ENDLINE
WARP,warp,téléporter,teletrasportati,warpen,teletransportar,teletransportarse,teletransportar,переместиться,телепортувати,曲迁,,ワープする,순간 이동,teleportuj się,ışınlan,ENDLINE
USE ON #TARGETCHAR,use on #targetchar,utiliser sur #targetchar,usa su #targetchar,an #targetchar benutzen,usar con #targetchar,usar sobre #targetchar,usar em #targetchar,применить: #targetchar,застосувати на #targetchar,用在 #targetchar 身上,,#targetcharに使う,#targetchar에게 사용,użyj na: #targetchar,#targetchar adlı oyuncuda kullan,ENDLINE
DROP,drop,jeter,posa,fallen lassen,soltar,soltar,largar,бросить,покласти,丢下,,落とす,내려놓기,upuść,bırak,ENDLINE
THROW,throw,lancer,lancia,werfen,arrojar,lanzar,arremessar,метнуть,кинути,投掷,,投げる,던지기,rzuć,fırlat,ENDLINE
HOLD,hold,tenir,tieni premuto,halten,mantén,mantener presionado,segurar,удерживать,утримувати,抓住,,長押しする,길게 누르기,przytrzymaj,basılı tut,ENDLINE
LUNGE,lunge,s'élancer,balza,Klettersprung,impulsar,lanzarse,impulso,рывок,зробити ривок,猛扑,,飛び移る,뛰어오르기,rzuć się,atıl,ENDLINE
SETPITON,set piton,planter un piton,pianta chiodo da roccia,Haken befestigen,fijar mosquetón,fijar clavija,fixar piton,установить крюк,закріпити гак,设置岩钉,,ピトンを打ち込む,피톤 박기,umieść hak,dağcı çivisi çak,ENDLINE
MORALEBOOST,MORALE BOOST!!,MORAL AMÉLIORÉ !!!,INCORAGGIAMENTO!,MORAL-BOOST!,¡¡AUMENTO DE MORAL!!,¡AUMENTO DE MORAL!,REFORÇO DE MORAL!,ПОДБАДРИВАНИЕ!!!,МОРАЛЬНИЙ ДУХ!,士气高扬！！,,気力ブースト！,사기 증가!!,WZMOCNIENIE MORALE!,MORAL ARTIŞI!!,ENDLINE
GIVEUP,give up,abandonner,arrenditi,aufgeben,rendirse,darse por vencido,desistir,сдаться,здатися,放弃,,あきらめる,포기,poddaj się,vazgeç,ENDLINE
DEAD,DEAD,MORT,MORTE,TOT,HAS MUERTO,MORISTE,MORREU,ТРУП,ПОРАЗКА,你死了,,死亡,사망,NIE ŻYJESZ,ÖLDÜN,ENDLINE
GHOSTMESSAGE,you are a ghost,vous êtes un fantôme,sei un fantasma,du bist ein Geist,eres un fantasma,eres un fantasma,você é um fantasma,вы призрак,ви стали привидом,你处于鬼魂状态,,オバケになりました,유령이 됐습니다,jesteś duchem,bir hayaletsin,ENDLINE
RESURRECTMESSAGE,get resurrected at the statue!,utilisez la statue pour revenir à la vie !,risuscita presso la statua!,lass dich an der Statue wiederbeleben!,¡puedes resucitar en la estatua!,¡revive en la estatua!,seja ressuscitado na estátua!,возродитесь у статуи!,воскресіться біля статуї!,到雕像处复活吧！,,像のところで復活しよう！,조각상에서 부활하세요!,powstań z martwych przy posągu!,heykelde tekrar canlan,ENDLINE
SPECTATING,spectating:,en mode spectateur :,stai guardando:,du schaust zu:,espectador:,observando a:,assistindo:,смотрит на:,дивиться:,观看：,,見物中：,관전 중:,oglądasz:,izleniyor:,ENDLINE
CROSSED ARMS,crossed arms,croiser les bras,braccia incrociate,Arme verschränken,cruzarte de brazos,brazos cruzados,braços cruzados,сложить руки,схрещені руки,叉手手,,腕組み,팔짱,skrzyżowane ramiona,kolları kavuşturma,ENDLINE
DANCE,dance,danser,ballo,tanzen,bailar,baile,dança,танцевать,танець,跳舞,,ダンス,춤,taniec,dans,ENDLINE
PLAY DEAD,play dead,faire le mort,finta morte,tot stellen,fingir muerte,hacerse el muerto,fingir de morto,прикинуться мертвым,імітація смерті,装死,,死んだふり,죽은 척,udawanie trupa,ölü taklidi,ENDLINE
NO-NO,no-no,non-non,diniego,nein,de eso nada,no-no,"não, não",нет-нет,ні-ні,不行不行,,ダメダメ,노노,"nie, nie",olmaz,ENDLINE
SALUTE,salute,saluer,saluto militare,salutieren,saludar,saludo,saudação,салют,привітання,敬礼,,会釈,경례,salut,asker selamı,ENDLINE
SHRUG,shrug,hausser les épaules,spallucce,Schulterzucken,encogerte de hombros,encogimiento de hombros,dar de ombros,пожать плечами,знизування плечима,耸肩,,肩をすくめる,으쓱,wzruszenie ramionami,omuz silkme,ENDLINE
THINK,think,réfléchir,riflessione,nachdenken,pensar,reflexión,pensar,думать,у роздумах,思考,,考える,생각 중,zamyślenie,düşünme,ENDLINE
THUMBS UP,thumbs up,lever le pouce,pollice su,Daumen hoch,pulgares hacia arriba,pulgares arriba,polegar pra cima,большой палец,палець догори,大拇哥,,いいね,엄지 척,kciuki w górę,aferin,ENDLINE
WEARBACKPACK,wear backpack,porter un sac à dos,zaino in spalla,Rucksack tragen,ponerse la mochila,usar mochila,colocar mochila,надеть рюкзак,із рюкзаком,背上背包,,バックパックを背負う,배낭 메기,plecak,çanta takma,ENDLINE
STASHITEM,stash<br>#,ranger<br>#,riponi<br>#,#<br>verstauen,guardar<br>#,guardar<br>#,guardar<br>#,положить<br>#,покласти<br>#,存放<br>#,,#を<br>しまう,넣기<br>#,schowaj<br>#,koy<br>#,ENDLINE
TAKEITEM,take<br>#,prendre<br>#,estrai<br>#,#<br>nehmen,sacar<br>#,tomar<br>#,pegar<br>#,взять<br>#,дістати<br>#,拿取<br>#,,#を<br>取り出す,꺼내기<br>#,wyciągnij<br>#,al<br>#,ENDLINE
COOKED_COOKED,COOKED #,# CUIT(ES),# (COTTO),# (GEBRATEN),# (COCINADO),# (COCINADO/A),# (COZIDO),# (ПРИГОТОВЛЕНО),ПРИГОТОВАНО: #,#烧熟了,,#が焼けた,요리된 #,# (UPIECZONE),PİŞMİŞ #,ENDLINE
COOKED_WELLDONE,WELL-DONE #,# BIEN CUIT(ES),# (BEN COTTO),# (GUT DURCH),# (PASADO),# (BIEN COCIDO/A),# (NO PONTO),# (ПОДЖАРЕНО),ПРОСМАЖЕНО ДО ГОТОВНОСТІ: #,#烧透了,,#がカリカリに焼けた,잘 구워진 #,DOBRZE WYPIECZONE: #,İYİ PİŞMİŞ #,ENDLINE
COOKED_BURNT,BURNT #,# BRÛLÉ(ES),# (BRUCIATO),# (VERBRANNT),# (QUEMADO),# (QUEMADO/A),# (QUEIMADO),# (ПЕРЕЖАРЕНО),ОБГОРІЛО: #,#烧糊了,,#を焦がした,그을린 #,SPALONE: #,YANMIŞ #,ENDLINE
COOKED_INCINERATED,INCINERATED #,# CARBONISÉ(ES),# (CARBONIZZATO),# (VERKOHLT),# (CARBONIZADO),# (INCINERADO/A),# (CARBONIZADO),# (СОЖЖЕНО),СПАЛЕНО: #,#烧焦了,,#が灰になった,타버린 #,ZWĘGLONE: #,ALEV ALMIŞ #,ENDLINE
THEFOGRISES,THE FOG RISES...,LE BROUILLARD APPROCHE...,ARRIVA LA NEBBIA...,DER NEBEL ZIEHT AUF ...,LA NIEBLA SE ELEVA...,LA NIEBLA SE LEVANTA...,A NÉVOA SURGE...,ПОДНИМАЕТСЯ ТУМАН...,ТУМАН ПІДНІМАЄТЬСЯ...,毒雾升起......,,霧が出てきた...,안개가 올라옵니다...,UNOSI SIĘ MGŁA...,SİS YÜKSELİYOR...,ENDLINE
BOARDINGPASS,BOARDING PASS,CARTE D'EMBARQUEMENT,CARTA D'IMBARCO,BORDKARTE,TARJETA DE EMBARQUE,PASE DE ABORDAR,CARTÃO DE EMBARQUE,ПОСАДОЧНЫЙ ТАЛОН,ПОСАДКОВИЙ ТАЛОН,登机证,,搭乗券,탑승권,KARTA POKŁADOWA,YOLCU BİLETİ,ENDLINE
PASSENGER,PASSENGER:,PASSAGER :,NOME:,PASSAGIER:,PASAJERO/A:,PASAJERO:,PASSAGEIRO:,ПАССАЖИР:,ПАСАЖИР:,乘客：,,乗客：,승객:,PASAŻER:,YOLCU:,ENDLINE
GATE,GATE:,PORTE :,GATE:,GATE:,PUERTA:,SALA:,PORTÃO:,ВЫХОД:,ВИХІД:,登机口：,,ゲート：,탑승구:,BRAMKA:,KAPI:,ENDLINE
FROM,FROM:,DÉPART DE :,DA:,VON:,ORIGEN:,DE:,DE:,ИЗ:,З:,出发地：,,出発地：,출발지:,Z:,KALKIŞ:,ENDLINE
TO,TO:,DESTINATION :,A:,NACH:,DESTINO:,A:,PARA:,В:,ДО:,目的地：,,到着地：,도착지:,DO:,VARIŞ:,ENDLINE
REWARD,REWARD:,RÉCOMPENSE :,RICOMPENSA:,BELOHNUNG:,RECOMPENSA:,RECOMPENSA:,RECOMPENSA:,НАГРАДА:,ВИНАГОРОДА:,奖励：,,報酬：,보상:,NAGRODA:,ÖDÜL:,ENDLINE
ANDALLOTHER,And all previous modifiers.,Et tous les modificateurs précédents.,E tutti i modificatori precedenti.,Und alle bisherigen Modifikatoren.,Y todos los modificadores anteriores.,Y todos los modificadores anteriores.,E todos os modificadores anteriores.,И все предыдущие модификаторы.,А також усі раніше застосовані модифікатори.,以及所有修正项。,,およびこれより前のすべての難易度アップ要素を選択。,이전의 모든 변동치 포함.,I wszystkie poprzednie modyfikatory.,Ve önceki tüm değiştiriciler.,ENDLINE
START,START,JOUER,PARTI,START,EMPEZAR,COMENZAR,INICIAR,НАЧАТЬ,ПОЧАТОК,启程,,始める,시작,ROZPOCZNIJ,BAŞLA,ENDLINE
LOADING,LOADING,CHARGEMENT,CARICAMENTO,WIRD GELADEN,CARGANDO,CARGANDO,CARREGANDO,ЗАГРУЗКА,ЗАВАНТАЖЕННЯ,加载中,,読み込み中,불러오는 중,WCZYTYWANIE,YÜKLENİYOR,ENDLINE
PASSPORT,PASSPORT,PASSEPORT,PASSAPORTO,REISEPASS,PASAPORTE,PASAPORTE,PASSAPORTE,ПАСПОРТ,ПАСПОРТ,护照,,パスポート,여권,PASZPORT,PASAPORT,ENDLINE
NATIONALITY,Nationality,Nationalité,Nazionalità,Nationalität,Nacionalidad,Nacionalidad,Nacionalidade,Национальность,Національність,国籍,,国籍,국적,Narodowość,Uyruğu,ENDLINE
NAME,Name,Nom,Nome,Name,Nombre,Nombre,Nome,Имя,Ім’я,姓名,,名前,이름,Imię,Adı,ENDLINE
PASSPORTNO,Passport no.,Passeport n°,Passaporto num.,Pass-Nr.,N.º de pasaporte,Número de pasaporte,N.º do Passaporte,Паспорт №,Номер паспорту,护照号码,,パスポート番号,여권 번호,Nr paszportu,Pasaport num.,ENDLINE
SHORE,SHORE,PLAGE,LA SPIAGGIA,KÜSTE,COSTA,COSTA,COSTA,БЕРЕГ,БЕРЕГ,海岸,,海岸,해안,WYBRZEŻE,SAHİL,ENDLINE
TROPICS,TROPICS,TROPIQUES,I TROPICI,TROPEN,TRÓPICO,ZONA TROPICAL,TRÓPICO,ТРОПИКИ,ТРОПІКИ,雨林,,熱帯,열대,LAS TROPIKALNY,TROPİKA,ENDLINE
ALPINE,ALPINE,ALPES,LE NEVI,SCHNEEGEBIRGE,SIERRA,ZONA ALPINA,ALPES,ВЫСОКОГОРЬЕ,ВИСОКОГІР’Я,雪山,,高山,고산 지대,GÓRY,ALPLER,ENDLINE
CALDERA,CALDERA,CALDERA,LA CALDERA,CALDERA,CALDERA,CALDERA,CALDEIRA,КАЛЬДЕРА,КАЛЬДЕРА,火山,,カルデラ,칼데라,KALDERA,KALDERA,ENDLINE
THE KILN,THE KILN,FOURNAISE,LA FORNACE,DER BRENNOFEN,EL HORNO,EL HORNO,O FORNO,ПЕЧЬ,ВИПАЛЮВАЛЬНА ПІЧ,熔炉,,火口,가마,CZELUŚĆ,FIRIN,ENDLINE
PEAK,PEAK,PIC,LA VETTA,PEAK,PICO,CIMA,PICO,ПИК,ПІК,顶峰,PEAK,山頂,정상,SZCZYT,ZİRVE,ENDLINE
DAY,Day #,Jour #,Giorno #,Tag #,Día #,Día #,Dia #,День #,День #,第#日,,#日目,#일차,Dzień #,Gün #,ENDLINE
ONE,One,un,uno,eins,uno,uno,Um,первый,Перший,一,,一,1,1,Bir,ENDLINE
TWO,Two,deux,due,zwei,dos,dos,Dois,второй,Другий,二,,二,2,2,İki,ENDLINE
THREE,Three,trois,tre,drei,tres,tres,Três,третий,Третій,三,,三,3,3,Üç,ENDLINE
FOUR,Four,quatre,quattro,vier,cuatro,cuatro,Quatro,четвертый,Четвертий,四,,四,4,4,Dört,ENDLINE
FIVE,Five,cinq,cinque,fünf,cinco,cinco,Cinco,пятый,П’ятий,五,,五,5,5,Beş,ENDLINE
SIX,Six,six,sei,sechs,seis,seis,Seis,шестой,Шостий,六,,六,6,6,Altı,ENDLINE
SEVEN,Seven,sept,sette,sieben,siete,siete,Sete,седьмой,Сьомий,七,,七,7,7,Yedi,ENDLINE
EIGHT,Eight,huit,otto,acht,ocho,ocho,Oito,восьмой,Восьмий,八,,八,8,8,Sekiz,ENDLINE
NINE,Nine,neuf,nove,neun,nueve,nueve,Nove,девятый,Дев’ятий,九,,九,9,9,Dokuz,ENDLINE
TEN,Ten,dix,dieci,zehn,diez,diez,Dez,десятый,Десятий,十,,十,10,10,On,ENDLINE
YOUPEAKED,YOU PEAKED,VOUS AVEZ ATTEINT LA CIME DU PIC.,VETTA RAGGIUNTA,DU HAST DEN PEAK ERREICHT,LLEGASTE AL PICO,LLEGASTE A LA CIMA,PICO ALCANÇADO,ВЫ НА ПИКЕ,ВИ НА ПІКУ,登顶成功,,登頂完了,정상에 도달했습니다,DOCIERASZ NA SZCZYT,ZİRVEYE VARDIN,ENDLINE
LEFTTODIE,<size=125%>YOUR FRIENDS<br>LEFT YOU TO DIE,<size=125%>VOS AMIS<br>ONT CHOISI DE VOUS ABANDONNER.,<size=125%>TI HANNO<br>ABBANDONATO,<size=125%>DEINE FREUNDE<br>HABEN DICH ZUM STERBEN ZURÜCKGELASSEN,<size=125%>TUS AMIGOS TE HAN<br>ABANDONADO A TU SUERTE,<size=125%>TUS AMIGOS<br>TE DEJARON MORIR,<size=125%>SEUS AMIGOS</size><br>DEIXARAM VOCÊ PARA TRÁS,<size=125%>ДРУЗЬЯ<br>БРОСИЛИ ВАС УМИРАТЬ,<size=125%>ВАШІ ДРУЗІ<br>ЗАЛИШИЛИ ВАС ПОМИРАТИ,<size=125%>朋友们</size><br>将你留下来等死,,<size=125%>フレンドは<br>あなたを見捨てた,<size=125%>친구들이<br>플레이어를 죽게 내버려뒀습니다,<size=125%>TWOI PRZYJACIELE<br>ZOSTAWILI CIĘ NA ŚMIERĆ,<size=125%>ARKADAŞLARIN<br>SENİ ÖLÜME TERK ETTİ,ENDLINE
BODYNEVERFOUND,YOUR BODY WAS<br><size=125%>NEVER FOUND,VOTRE DÉPOUILLE N'A<br><size=125%>JAMAIS ÉTÉ RETROUVÉE.,L'ISOLA È<br><size=125%>LA TUA TOMBA,DEINE LEICHE WURDE<br><size=150%>NIE GEFUNDEN,<size=125%>NUNCA SE ENCONTRÓ</size><br>TU CUERPO,TU CUERPO<br><size=125%>NUNCA FUE ENCONTRADO,O SEU CORPO<br><size=125%>NUNCA FOI ENCONTRADO,ВАШЕ ТЕЛО<br><size=125%>НЕ НАШЛИ,ВАШЕ ТІЛО<br><size=125%>ТАК І НЕ ЗНАЙШЛИ,<size=125%>再未有人</size><br>见过你的身影,,あなたの遺体は<br><size=125%>発見されなかった,플레이어의 시신은<br><size=125%>영원히 발견되지 않았습니다,ZWŁOK<br><size=125%>NIGDY NIE ODNALEZIONO,BEDENİN<br><size=125%>BULUNAMADI,ENDLINE
SCOUTINGREPORT,SCOUTING REPORT,RAPPORT D'EXPLORATION,RAPPORTO DELL'ESCURSIONE,PFADFINDERBERICHT,INFORME DE EXPLORACIÓN,INFORME DE EXPLORACIÓN,RELATÓRIO DE ESCOTEIRO,ОТЧЕТ СКАУТА,СКАУТСЬКИЙ ЗВІТ,童军汇报,,調査報告,스카우트 보고서,RAPORT Z WYPRAWY,İZCİ RAPORU,ENDLINE
TIME,TIME,DURÉE,DURATA,ZEIT,DURACIÓN,TIEMPO,TEMPO,ВРЕМЯ,ЧАС,用时,,時間,시간,CZAS,SÜRE,ENDLINE
TIMELINE,TIMELINE,PROGRESSION,CRONOLOGIA,ZEITLEISTE,CRONOLOGÍA,CRONOLOGÍA,LINHA DO TEMPO,НАБОР ВЫСОТЫ,ШКАЛА ЧАСУ,纪时表,,タイムライン,시간표,POSTĘPY,ZAMAN ÇİZELGESİ,ENDLINE
NEWBADGES,NEW BADGES,NOUVEAUX BADGES,NUOVI DISTINTIVI,NEUE ABZEICHEN,NUEVAS INSIGNIAS,NUEVAS INSIGNIAS,NOVAS INSÍGNIAS,НОВЫЕ ЗНАЧКИ,НОВІ ЗНАЧКИ,新奖章,,新しいバッジ,새로운 배지,NOWE ODZNAKI,YENİ ROZETLER,ENDLINE
NEXT,NEXT,SUIVANT,AVANTI,WEITER,SIGUIENTE,SIGUIENTE,PRÓXIMO,ДАЛЕЕ,НАСТУПНИЙ,继续,,次へ,다음,DALEJ,SONRAKİ,ENDLINE
NEWHAT,NEW HAT!,NOUVEAU CHAPEAU !,NUOVO CAPPELLO!,NEUER HUT!,¡NUEVO SOMBRERO!,¡NUEVO SOMBRERO!,NOVO CHAPÉU!,НОВАЯ ШЛЯПА!,НОВИЙ ГОЛОВНИЙ УБІР!,新的帽子！,,新しい帽子！,새로운 모자!,NOWE NAKRYCIE GŁOWY!,YENİ ŞAPKA!,ENDLINE
NEWLOOK,NEW LOOK!,NOUVEAU STYLE !,NUOVO LOOK!,NEUER LOOK!,¡NUEVO ASPECTO!,¡NUEVO ASPECTO!,NOVO VISUAL!,НОВЫЙ ОБРАЗ!,НОВИЙ ВИГЛЯД!,新的表情！,,新しい外見！,새로운 외형!,NOWY WYGLĄD!,YENİ GÖRÜNÜM!,ENDLINE
NEWFIT,NEW FIT!,NOUVELLE TENUE !,NUOVO COSTUME!,NEUES OUTFIT!,¡NUEVO ATUENDO!,¡NUEVO ATUENDO!,NOVA ROUPA!,НОВЫЙ НАРЯД!,НОВЕ ВБРАННЯ!,新的衣服！,,新しい服装！,새로운 복장!,NOWA STYLÓWKA!,YENİ KIYAFET!,ENDLINE
UNLOCKED,# UNLOCKED,VOUS AVEZ DÉBLOQUÉ : #.,# SBLOCCATA,# FREIGESCHALTET,HAS DESBLOQUEADO #,# DESBLOQUEADO,DESBLOQUEADO: #,# — ОТКРЫТО,# РОЗБЛОКОВАНО,# 已解锁,,#がアンロックされました,# 잠금 해제,ODBLOKOWANO: #,KİLİDİ AÇILDI: #,ENDLINE
ASCENTSUNLOCKED,ASCENTS UNLOCKED,ASCENSIONS DÉBLOQUÉES,SCALATE SBLOCCATE,AUFSTIEGE FREIGESCHALTET,ASCENSOS DESBLOQUEADOS,ASCENSOS DESBLOQUEADOS,ASCENSÕES DESBLOQUEADAS,«ВОСХОЖДЕНИЕ» ОТКРЫТО,РОЗБЛОКОВАНО ПІДЙОМИ,天阶模式已解锁,,アセントがアンロックされました,오르막 잠금 해제,ODBLOKOWANO PODEJŚCIA,YÜKSELİŞLER'İN KİLİDİ AÇILDI,ENDLINE
ASCENTSUNLOCKEDTEXT,Ready for a greater challenge? Ascents add modifiers that make summiting the PEAK more difficult.<br><br>Set your Ascent Level at the Airport Kiosk!,Vous voulez relever des défis plus corsés ? Vous pouvez rendre votre cheminement vers le pic plus complexe grâce aux Ascensions.<br><br>Paramétrez votre Ascension à la borne de l'aéroport !,Vuoi cimentarti in una sfida più impegnativa? Le scalate aggiungono modificatori che rendono più difficile raggiungere la Vetta.<br><br>Imposta il livello della scalata al chiosco d'imbarco!,"Bereit für eine größere Herausforderung? Aufstiege fügen Modifikatoren hinzu, die es schwerer machen, den PEAK zu erklimmen.<br><br>Du kannst die Aufstiegsstufe am Flughafenterminal einstellen!",¿Te animas a probar un desafío aún mayor? Los ascensos imponen modificadores que dificultan la subida al PICO.<br><br>¡Configura tu nivel de ascenso en el puesto del aeropuerto!,¿Listo para un desafío mayor? Los ascensos añaden modificadores que dificultan aún más llegar a la CIMA.<br><br>¡Elige tu nivel de ascenso en el quiosco del aeropuerto!,Pronto para um desafio maior? As Ascensões adicionam modificadores que tornam as subidas ao PICO mais difíceis.<br><br>Defina o nível da sua Ascensão no Quiosque do Aeroporto!,"Готовы к новым испытаниям? В режиме «Восхождение» добавляются модификаторы, делающие путь к ПИКУ еще сложнее.<br><br>Выберите уровень «Восхождения» в терминале в аэропорту!","Готові підняти рівень складності випробувань? Сходження додають модифікатори, які ускладнюють підйом на ПІК.<br><br>Виберіть свій рівень сходження в кіоску аеропорту!",准备好迎接更大的挑战了吗？天阶模式能为你前往顶峰的征途增添更多挑战。<br><br>在机场终端设置想要征服的天阶等级吧！,,さらなる難関に挑む準備はいい？アセントでは、登頂の難易度を上げる要素が追加されます。<br><br>空港のキオスクでアセントレベルを設定しよう！,더 큰 난관에 도전할 준비가 되셨나요? 오르막은 정상을 정복하는 걸 더 어렵게 하는 변동치를 추가합니다.<br><br>공항 키오스크에서 오르막 레벨을 설정하세요!,"Masz ochotę na większe wyzwanie? Podejścia dodają modyfikatory, które utrudniają dotarcie na SZCZYT.<br><br>Ustaw poziom podejścia w automacie na lotnisku!","Daha büyük bir meydan okumaya hazır mısın? Yükselişler, PEAK'te zirveye ulaşmayı daha zor hâle getiren değiştiriciler ekler.<br><br>Havaalanındaki kiosktan Yükseliş seviyeni seç!",ENDLINE
PROMOTEDTO,PROMOTED TO:,PROMOTION OBTENUE :,PROMOZIONE A:,BEFÖRDERT ZU:,PROMOCIÓN A:,ASCENDISTE A:,TORNOU-SE:,ПОВЫШЕНИЕ:,ПІДВИЩЕНО ДО:,晋升至：,,新しいスカウトランク：,승급:,AWANSOWANO NA:,TERFİ ETTİN:,ENDLINE
NEWSASH,NEW SASH!,NOUVELLE ÉCHARPE,NUOVA FASCIA!,NEUE SCHÄRPE!,¡NUEVA BANDA!,¡NUEVA BANDA!,NOVA FAIXA!,НОВАЯ ЛЕНТА!,НОВИЙ АКСЕСУАР!,新的肩带！,,新しいサッシュ！,새로운 띠!,NOWA SZARFA!,YENİ KUŞAK!,ENDLINE
TENDERFOOT,TENDERFOOT,PIED TENDRE,PRINCIPIANTE,NEULING,PRINCIPIANTE,PIES BLANDOS,PÉ MACIO,НЕЖЕНКА,НОВАЧОК,菜鸟新人,,新米,풋내기,ŻÓŁTODZIÓB,YUMUŞAKAYAK,ENDLINE
ASCENT 1,ASCENT 1,ASCENSION 1,SCALATA 1,AUFSTIEG 1,ASCENSO 1,ASCENSO 1,ASCENSÃO 1,ВОСХОЖДЕНИЕ 1,СХОДЖЕННЯ 1,天阶 1,,アセント1,오르막 1,PODEJŚCIE 1,YÜKSELİŞ 1,ENDLINE
ASCENT 2,ASCENT 2,ASCENSION 2,SCALATA 2,AUFSTIEG 2,ASCENSO 2,ASCENSO 2,ASCENSÃO 2,ВОСХОЖДЕНИЕ 2,СХОДЖЕННЯ 2,天阶 2,,アセント2,오르막 2,PODEJŚCIE 2,YÜKSELİŞ 2,ENDLINE
ASCENT 3,ASCENT 3,ASCENSION 3,SCALATA 3,AUFSTIEG 3,ASCENSO 3,ASCENSO 3,ASCENSÃO 3,ВОСХОЖДЕНИЕ 3,СХОДЖЕННЯ 3,天阶 3,,アセント3,오르막 3,PODEJŚCIE 3,YÜKSELİŞ 3,ENDLINE
ASCENT 4,ASCENT 4,ASCENSION 4,SCALATA 4,AUFSTIEG 4,ASCENSO 4,ASCENSO 4,ASCENSÃO 4,ВОСХОЖДЕНИЕ 4,СХОДЖЕННЯ 4,天阶 4,,アセント4,오르막 4,PODEJŚCIE 4,YÜKSELİŞ 4,ENDLINE
ASCENT 5,ASCENT 5,ASCENSION 5,SCALATA 5,AUFSTIEG 5,ASCENSO 5,ASCENSO 5,ASCENSÃO 5,ВОСХОЖДЕНИЕ 5,СХОДЖЕННЯ 5,天阶 5,,アセント5,오르막 5,PODEJŚCIE 5,YÜKSELİŞ 5,ENDLINE
ASCENT 6,ASCENT 6,ASCENSION 6,SCALATA 6,AUFSTIEG 6,ASCENSO 6,ASCENSO 6,ASCENSÃO 6,ВОСХОЖДЕНИЕ 6,СХОДЖЕННЯ 6,天阶 6,,アセント6,오르막 6,PODEJŚCIE 6,YÜKSELİŞ 6,ENDLINE
ASCENT 7,ASCENT 7,ASCENSION 7,SCALATA 7,AUFSTIEG 7,ASCENSO 7,ASCENSO 7,ASCENSÃO 7,ВОСХОЖДЕНИЕ 7,СХОДЖЕННЯ 7,天阶 7,,アセント7,오르막 7,PODEJŚCIE 7,YÜKSELİŞ 7,ENDLINE
SCOUT,SCOUT,SCOUT,SCOUT,PFADFINDER,ESCULTA,EXPLORADOR,ESCOTEIRO,СКАУТ,СКАУТ,童子军,,スカウト,스카우트,HARCERZ,İZCİ,ENDLINE
TADPOLE SCOUT,TADPOLE SCOUT,SCOUT TÊTARD,SCOUT GIRINO,KAULQUAPPEN-PFADFINDER,RENACUAJO,EXPLORADOR RENACUAJO,ESCOTEIRO GIRINO,СКАУТ-ГОЛОВАСТИК,СКАУТ-ПУГОЛОВОК,蝌蚪童军,,おたまじゃくしスカウト,올챙이 스카우트,HARCERZ KIJANKA,İRİBAŞ İZCİ,ENDLINE
RABBIT SCOUT,RABBIT SCOUT,SCOUT LAPIN,SCOUT CONIGLIO,KANINCHEN-PFADFINDER,LIEBRE,EXPLORADOR CONEJO,ESCOTEIRO COELHO,СКАУТ-КРОЛИК,СКАУТ-КРОЛИК,狡兔童军,,うさぎスカウト,토끼 스카우트,HARCERZ KRÓLIK,TAVŞAN İZCİ,ENDLINE
RACCOON SCOUT,RACCOON SCOUT,SCOUT RATON-LAVEUR,SCOUT PROCIONE,WASCHBÄR-PFADFINDER,MAPACHE,EXPLORADOR MAPACHE,ESCOTEIRO GUAXINIM,СКАУТ-ЕНОТ,СКАУТ-ЄНОТ,浣熊童军,,あらいぐまスカウト,라쿤 스카우트,HARCERZ SZOP,RAKUN İZCİ,ENDLINE
MULE SCOUT,MULE SCOUT,SCOUT MULE,SCOUT MULO,MAULTIER-PFADFINDER,MULO,EXPLORADOR MULA,ESCOTEIRO MULA,СКАУТ-МУЛ,СКАУТ-МУЛ,马骡童军,,らばスカウト,노새 스카우트,HARCERZ MUŁ,KATIR İZCİ,ENDLINE
KANGAROO SCOUT,KANGAROO SCOUT,SCOUT KANGOUROU,SCOUT CANGURO,KÄNGURU-PFADFINDER,CANGURO,EXPLORADOR CANGURO,ESCOTEIRO CANGURU,СКАУТ-КЕНГУРУ,СКАУТ-КЕНГУРУ,袋鼠童军,,カンガルースカウト,캥거루 스카우트,HARCERZ KANGUR,KANGURU İZCİ,ENDLINE
OWL SCOUT,OWL SCOUT,SCOUT CHOUETTE,SCOUT GUFO,EULEN-PFADFINDER,BÚHO,EXPLORADOR BÚHO,ESCOTEIRO CORUJA,СКАУТ-СОВА,СКАУТ-СОВА,鸮鹰童军,,ふくろうスカウト,부엉이 스카우트,HARCERZ SOWA,BAYKUŞ İZCİ,ENDLINE
WOLF SCOUT,WOLF SCOUT,SCOUT LOUP,SCOUT LUPO,WOLF-PFADFINDER,LOBO,EXPLORADOR LOBO,ESCOTEIRO LOBO,СКАУТ-ВОЛК,СКАУТ-ВОВК,野狼童军,,おおかみスカウト,늑대 스카우트,HARCERZ WILK,KURT İZCİ,ENDLINE
GOAT SCOUT,GOAT SCOUT,SCOUT CHÈVRE,SCOUT CAPRA,ZIEGEN-PFADFINDER,CARNERO,EXPLORADOR CABRA,ESCOTEIRO CABRA,СКАУТ-КОЗА,СКАУТ-КОЗЕЛ,山羊童军,,やぎスカウト,염소 스카우트,HARCERZ KOZA,KEÇİ İZCİ,ENDLINE
